dti,fico,inq.last.6mths,credit.policy
0.15534633490248825,0.2857142857142857,0.037037037037037035,1
0.2878278412911903,0.5238095238095238,0.0,1
0.08439811701412239,0.8809523809523809,0.037037037037037035,1
0.10692669804976464,0.2619047619047619,0.0,1
0.7992602555480834,0.7857142857142857,0.0,1
0.3258238063214526,0.21428571428571427,0.0,1
0.35608607935440484,0.5,0.1111111111111111,1
0.09482178883658372,0.5238095238095238,0.037037037037037035,1
0.4092131809011433,0.47619047619047616,0.037037037037037035,1
0.4821788836583726,0.4523809523809524,0.0,1
0.5020174848688636,0.42857142857142855,0.037037037037037035,1
0.28345662407531946,0.5952380952380952,0.07407407407407407,1
0.7851378614660391,0.5238095238095238,0.0,1
0.11129791526563551,0.42857142857142855,0.037037037037037035,1
0.277404169468729,0.8333333333333334,0.037037037037037035,1
0.4290517821116342,0.4523809523809524,0.1111111111111111,1
0.11197041022192335,0.5476190476190477,0.0,1
0.3076664425016813,0.8095238095238095,0.0,1
0.1156691324815064,0.42857142857142855,0.037037037037037035,1
0.6778749159381305,0.38095238095238093,0.037037037037037035,1
0.0,0.8571428571428571,0.0,1
0.30094149293880296,0.7380952380952381,0.0,1
0.44250168123739075,0.5476190476190477,0.1111111111111111,1
0.24277067921990586,0.7619047619047619,0.07407407407407407,1
0.5147948890383323,0.5952380952380952,0.07407407407407407,1
0.04034969737726967,0.8095238095238095,0.14814814814814814,1
0.09818426361802286,1.0,0.0,1
0.05010087424344318,0.4523809523809524,0.0,1
0.31977135171486215,0.2857142857142857,0.037037037037037035,1
0.07397444519166108,0.8333333333333334,0.037037037037037035,1
0.12609280430396771,0.6904761904761905,0.0,1
0.01109616677874916,0.21428571428571427,0.0,1
0.4589778076664425,0.3333333333333333,0.037037037037037035,1
0.33860121049092134,0.42857142857142855,0.037037037037037035,1
0.5780094149293881,0.21428571428571427,0.0,1
0.4011432414256893,0.47619047619047616,0.037037037037037035,1
0.02723604572965703,0.8571428571428571,0.037037037037037035,1
0.4633490248823134,0.42857142857142855,0.1111111111111111,1
0.49764626765299264,0.4523809523809524,0.1111111111111111,1
0.03160726294552791,0.5952380952380952,0.07407407407407407,1
0.32481506388702086,0.8333333333333334,0.1111111111111111,1
0.09448554135843981,0.8333333333333334,0.0,1
0.23537323470073976,0.7380952380952381,0.1111111111111111,1
0.09852051109616679,0.8809523809523809,0.0,1
0.48117014122394086,0.5,0.037037037037037035,1
0.0914593140551446,0.6666666666666666,0.14814814814814814,1
0.5178211163416275,0.35714285714285715,0.07407407407407407,1
0.18459986550100876,0.6190476190476191,0.1111111111111111,1
0.594149293880296,0.40476190476190477,0.07407407407407407,1
0.14828513786146605,0.2619047619047619,0.0,1
0.45998655010087425,0.8809523809523809,0.07407407407407407,1
0.04505716207128447,0.5952380952380952,0.14814814814814814,1
0.33960995292535306,0.7857142857142857,0.037037037037037035,1
0.4364492266308003,0.35714285714285715,0.0,1
0.06186953597848017,0.5238095238095238,0.037037037037037035,1
0.2508406186953598,0.6428571428571429,0.0,1
0.3426361802286483,0.47619047619047616,0.07407407407407407,1
0.2562205783456624,0.30952380952380953,0.07407407407407407,1
0.4270342972427707,0.5238095238095238,0.037037037037037035,1
0.37020847343644925,0.7142857142857143,0.25925925925925924,1
0.3755884330867519,0.35714285714285715,0.0,1
0.082044384667115,0.3333333333333333,0.07407407407407407,1
0.3813046402151984,0.5476190476190477,0.0,1
0.7205783456624075,0.35714285714285715,0.037037037037037035,1
0.029253530598520514,0.7619047619047619,0.1111111111111111,1
0.015131136516476127,0.7380952380952381,0.0,1
0.1859448554135844,0.8095238095238095,0.07407407407407407,1
0.7427706792199059,0.40476190476190477,0.0,1
0.35776731674512446,0.21428571428571427,0.037037037037037035,1
0.2817753866845999,0.30952380952380953,0.1111111111111111,1
0.26529926025554806,0.35714285714285715,0.0,1
0.3140551445864156,0.4523809523809524,0.037037037037037035,1
0.05749831876260928,0.8809523809523809,0.0,1
0.3096839273705448,0.5952380952380952,0.0,1
0.22494956287827844,0.8571428571428571,0.0,1
0.2985877605917956,0.3333333333333333,0.037037037037037035,1
0.7878278412911903,0.8333333333333334,0.037037037037037035,1
0.6331540013449899,0.5238095238095238,0.07407407407407407,1
0.668123739071957,0.38095238095238093,0.1111111111111111,1
0.3463349024882314,0.6190476190476191,0.2222222222222222,1
0.6825823806321453,0.5,0.07407407407407407,1
0.09549428379287156,0.6904761904761905,0.037037037037037035,1
0.17417619367854742,0.7380952380952381,0.037037037037037035,1
0.28614660390047075,0.42857142857142855,0.0,1
0.44048419636852726,0.7142857142857143,0.037037037037037035,1
0.03362474781439139,0.42857142857142855,0.0,1
0.26832548755884333,0.7619047619047619,0.0,1
0.5800268997982515,0.30952380952380953,0.037037037037037035,1
0.06422326832548755,0.7619047619047619,0.07407407407407407,1
0.06926698049764628,0.6666666666666666,0.18518518518518517,1
0.0,0.7380952380952381,0.0,1
0.6032279757901816,0.5714285714285714,0.037037037037037035,1
0.09717552118359113,0.5952380952380952,0.14814814814814814,1
0.03597848016139879,0.5714285714285714,0.0,1
0.18628110289172833,0.7619047619047619,0.037037037037037035,1
0.17619367854741091,0.4523809523809524,0.07407407407407407,1
