tsne_1,tsne_2
34.168015,-4.390997
-0.34092897,-20.062935
40.24241,30.037346
15.109333,-34.93476
-32.72753,28.328342
-12.88359,12.37016
50.951115,-17.534746
5.389145,14.896959
-18.257446,-33.975185
-5.083936,7.988324
27.475296,5.1588373
27.204365,8.269053
-39.3502,-3.874071
20.897356,40.252262
-7.4217067,13.067309
6.7805414,8.957362
-58.103634,24.456852
5.932577,34.014557
-43.942616,-1.1130445
54.648026,20.06605
-4.6578317,-29.115116
-24.34638,6.284848
5.2904725,36.00098
-40.097515,17.96012
21.253365,4.3764076
36.997013,19.045116
-28.456045,-31.229792
30.819777,24.189966
27.250359,-18.938305
46.458538,-25.896881
52.49497,6.907589
-26.369673,-10.84672
-8.620583,32.909378
25.177845,22.831553
-63.771225,21.589214
61.292046,-18.299734
47.888905,13.199492
-10.607104,12.382985
44.34335,-1.1646241
34.178535,-30.222097
-37.211357,31.437132
-31.310577,-21.075994
30.286034,-8.842191
3.9602015,-46.19381
-8.193494,14.187739
-40.104256,-0.7956967
27.670277,-41.39702
21.201212,-7.576829
9.159036,-28.510525
-1.5403887,33.646084
-46.582016,-19.415016
3.3005798,17.39569
39.83873,26.966944
51.381653,19.722776
3.3846252,12.17774
-7.354147,6.6873426
18.298311,31.09932
29.093498,31.367453
27.279196,0.09238891
14.583296,21.551691
-19.811216,4.578848
44.03595,25.391233
37.8041,-14.074926
2.7876773,4.471773
7.774316,16.723629
-29.22605,9.938262
26.238947,28.911343
-22.006577,38.03086
-6.841774,39.75672
-14.340897,-32.051903
30.069471,-31.116627
29.522367,-2.0357072
13.945909,-24.296503
19.01616,27.716637
28.14421,36.106293
-19.15027,3.2969792
30.656023,29.225216
-15.116746,42.748066
-38.231266,16.915857
59.202557,-0.4314825
-48.439354,-7.3599887
32.56265,-20.325062
-49.136436,9.83648
25.731228,4.6294355
33.409016,-3.6873958
6.620035,10.472655
52.450333,-16.323206
-0.4827664,-9.1840515
26.829042,-0.9720857
10.304601,-24.826097
-50.06942,-8.673105
41.64006,29.564543
34.75359,27.457146
25.719666,10.479382
15.421411,-37.197987
31.736967,26.269524
9.132457,29.547396
-24.01751,1.9710951
-8.258415,43.130074
-36.53739,19.660553
49.610718,-14.067568
32.929123,-32.00854
14.249184,-47.006104
46.551098,2.8682501
1.5575327,28.857267
-49.36014,18.352741
33.77117,34.68255
41.274357,-28.459703
-49.22136,-15.603074
-40.88837,20.438128
51.57203,7.257474
48.203663,17.779835
-46.847824,-13.378883
-6.607064,-7.022846
38.11688,6.4835877
-35.51909,12.222176
-57.056602,19.794683
-9.840857,47.94166
22.480997,40.594746
30.402466,36.8618
23.880201,24.729557
-29.30544,35.351112
-1.4853464,-28.075323
6.6461687,-42.98326
2.7487586,-12.840255
43.64214,-24.366266
-51.070747,12.663795
-34.77838,30.348175
28.040062,-44.697926
31.88428,-34.142014
26.823254,12.432386
45.424698,7.38369
37.965466,-17.958921
40.528305,-29.806578
-22.280169,-1.8149828
-10.280117,-29.225086
-17.964518,41.09893
-3.782589,28.185572
-14.746781,42.63949
51.486954,-15.517158
-8.400639,-12.430775
-22.008474,-13.517872
2.1547062,11.128491
-14.574874,15.948181
-20.482517,-29.337349
-57.78778,28.534563
-10.224235,-39.42539
23.268555,23.786627
14.042294,-10.355396
-45.047997,8.45222
21.85185,16.565128
4.071638,-44.053043
27.66342,-28.914253
-62.126087,24.7485
-17.474857,31.364994
25.706804,23.16027
-22.213303,-21.497046
17.861755,27.929401
-19.789543,39.819447
22.374004,-12.563232
-29.465242,-27.181252
58.815895,10.06799
-37.295647,-25.728447
9.86769,1.4827045
40.225704,-28.419022
-10.460099,37.748234
-21.831264,-13.254579
50.145084,14.624274
-43.120384,-3.9755507
21.760616,6.7989907
1.3362844,-25.800348
27.40731,32.375656
20.61723,-15.280961
40.274155,-3.269755
-42.240345,-3.3133025
-15.185649,43.624702
-38.24424,8.661861
-57.26371,24.043552
-24.291811,7.577332
48.336517,-10.852582
38.018402,-22.748466
-36.20157,32.058735
12.002501,-3.2147143
42.371758,-18.150677
-5.731288,-10.767435
-3.5109813,-28.40307
34.530346,-6.819116
-43.18189,-6.920109
38.40362,-31.451618
-30.304956,-19.479523
23.386913,-41.493214
-11.525191,-8.0597925
13.305558,-39.26023
9.784192,-38.88514
12.1163,5.9501977
-10.231309,-6.7837586
47.359425,18.837677
61.50817,-16.816044
28.982805,6.359321
25.332466,-35.96927
-20.051964,-6.3840775
41.321926,-26.945766
29.314884,-3.7030146
-58.34388,27.32072
-5.2766895,6.2281203
-19.611677,-22.340767
47.28752,-18.26026
51.730408,-8.231962
-3.5810552,47.938293
-3.9517574,30.390219
25.514685,-28.913792
45.08981,-32.767372
6.159681,24.123926
40.2671,-3.1540046
-15.46628,-13.228896
33.210705,28.39058
-38.292206,-1.8698716
58.860046,1.0183134
-30.801117,34.714066
3.6232316,17.553347
12.517307,-1.2887987
-29.664495,30.105402
-5.671732,-9.69023
26.702272,-39.94292
50.102566,20.06557
51.75964,8.7948675
-41.976463,5.8069677
18.284536,-23.887518
28.593224,-20.884977
30.777206,26.37736
9.819038,3.9289305
13.305172,-35.15516
-48.16385,5.946027
-18.920614,-36.45732
-47.85775,7.5471025
55.561558,10.342593
-41.504272,17.41678
-26.763466,-10.649205
47.406246,-31.650757
57.148186,20.804907
-33.41678,33.73919
40.43565,-42.095158
34.304333,-19.385109
-31.207838,14.17459
51.36144,-17.260221
50.85563,21.84289
-6.261989,12.774029
-44.30155,9.948673
18.689312,31.995394
-45.51831,-2.2254026
-10.933255,-32.081486
-56.865677,24.483322
-24.195583,-0.03650424
-5.847822,-11.508592
35.905315,-5.6212454
31.080322,30.682808
-64.03709,2.6809142
-0.7835932,-36.234943
-16.318888,35.6155
9.948521,28.666819
47.43454,4.756285
40.722057,26.604197
-18.426498,-23.395636
-49.307095,-9.163193
-32.286407,-3.200061
9.153844,0.6530157
-47.116585,18.858753
-30.96727,27.878016
18.931211,-16.518595
49.34163,15.4539175
-11.763823,38.140057
-12.575421,42.61117
35.265396,17.565832
61.39307,-19.24437
7.0953617,0.7215459
-20.363892,39.163036
-10.050464,-37.573135
2.026815,7.3158097
-59.56532,20.858788
-46.308056,7.6877303
-15.714332,37.833584
-28.749537,26.534294
32.25847,22.268053
19.905367,16.423927
41.391422,19.69026
20.601738,-44.01493
53.532436,19.906736
44.22009,-29.183252
-16.905077,-23.99598
43.785393,-11.272469
-12.629874,-35.167305
-66.151245,17.489115
-15.86768,43.454407
-28.01965,-1.990684
5.213985,-23.715967
-29.974136,27.333523
56.90598,-17.417664
33.844723,-3.1545956
-16.60097,7.3804493
13.044114,-23.461853
-25.011877,-1.0442632
-57.834873,21.17938
0.36265844,10.324593
45.565994,-33.423653
4.563263,4.130492
28.8015,-35.884827
5.56146,11.928747
-2.2496095,-13.321798
-4.2991157,-14.623705
46.27793,-20.816547
3.480764,-47.716087
23.889498,13.350851
-47.357433,-9.498675
28.05232,-8.853319
-3.2692788,-11.766534
11.662132,35.738228
6.677302,17.851723
-60.55263,25.246784
18.323128,-45.229492
48.51363,22.071564
-12.387628,14.92218
50.39032,-11.897238
20.43916,38.428093
38.009468,31.562492
32.66963,29.599619
44.523087,13.032568
-10.706223,30.09068
-16.938763,4.336446
40.49143,-27.45004
-53.29776,11.776546
13.339057,-23.364574
-9.033108,-12.626738
21.048807,-45.16884
-29.45259,-10.6734495
23.287674,-15.046979
-59.54092,-15.805191
42.91497,7.308995
38.321823,-26.47812
43.446815,17.980577
12.111303,35.19721
50.782646,11.100873
31.464455,23.734419
6.659409,-42.707657
47.500175,-14.535095
-32.267776,24.096094
-22.201014,26.804684
-21.737192,18.993168
-16.840847,21.535458
1.3693073,-24.516743
8.538598,21.95997
21.856312,-35.500854
-48.64805,8.259998
-8.256214,47.299076
-49.267517,-12.089552
-4.598259,33.47689
16.387215,-45.533367
19.69884,10.089968
26.012762,-23.887238
19.623379,9.368744
3.2234056,-23.443386
-20.826307,33.52719
44.908295,-25.46018
-1.51038,36.162067
-0.055100832,44.821354
41.17372,30.555912
14.894475,33.53648
-2.8849583,-10.433726
-37.925327,-2.9094117
38.043095,-17.600727
-7.54251,32.3125
21.172161,-27.371552
35.931118,-30.379902
47.539745,-22.272642
24.659586,-42.984512
6.859034,-45.333065
-15.060327,-28.973417
-44.075638,-11.103237
49.676647,19.112259
-31.755384,-31.306297
29.194208,-33.734097
11.440026,-33.756363
-2.473997,19.245674
20.0187,11.401777
2.1077836,15.317236
-56.181664,-12.190888
16.368547,-40.659557
-23.575367,10.686887
-5.733169,-8.392413
-1.1146367,45.0241
-50.998886,17.45341
22.167406,3.3671074
10.3422785,-35.28155
2.7815378,20.5957
-26.7626,3.6246967
36.807556,-41.27681
-4.3473563,43.800476
36.021942,30.27065
-13.28237,7.935406
-23.136915,-5.8540826
39.25492,-40.625492
-18.830105,40.028023
-29.792234,38.57023
34.06849,28.490383
16.036976,-48.986317
-47.738293,0.08957249
-17.737614,41.83239
21.66944,-27.423643
19.512787,-0.8675139
-35.704952,7.0296054
12.943294,-0.9676459
45.922977,-33.0587
14.522192,-14.217928
39.679646,-27.569366
22.49882,-34.539352
-20.231083,16.776146
51.065197,18.132198
-41.332577,5.9160204
-33.879078,12.326333
41.965702,20.581373
-46.686,-2.6145442
-3.4979692,35.780697
19.170483,6.5819235
-5.8684053,-12.170865
13.220826,19.238197
54.906296,22.645226
22.078556,-35.5607
19.01499,11.443813
40.058044,-12.440912
-29.59098,-1.8304807
-2.719428,-26.056324
57.885086,-2.1368287
21.339455,12.100985
37.937656,-12.777961
-10.330384,6.199532
-47.773705,1.186279
-23.266312,-5.8976316
-44.426277,-6.4445114
47.80644,6.2863674
7.8255353,28.148212
-45.49903,14.607465
-40.48315,7.887259
-19.25286,-29.836485
-5.8631387,2.3494399
44.570274,-17.92576
41.292572,-38.41962
45.934475,-25.630178
-59.187733,22.292318
59.552265,-0.083778866
-31.852707,32.16294
13.615255,31.03152
47.5393,-24.436369
1.699963,-26.55883
-4.412638,44.767845
35.45855,-33.700558
5.5375314,-24.558073
34.130238,29.873516
39.020477,-11.802734
-19.742184,-28.234398
35.770958,-12.2101
14.926057,22.257944
5.6188464,-44.313065
27.59716,36.795815
19.505014,-20.29239
-12.73864,-26.407581
-27.855856,-10.094452
31.890032,-15.3490505
-13.363862,-6.826674
-35.738354,10.823743
24.981998,39.329445
20.5401,3.430374
-20.01557,38.296158
35.94217,18.780003
46.4305,6.5949717
2.2660222,24.758526
-23.376373,34.2568
-10.413684,40.71249
12.650043,-47.830956
50.535362,-8.238912
13.052768,-49.91434
-35.561996,7.9439244
-13.06489,-28.61825
28.938885,-17.966494
-15.767218,40.188538
-0.050574295,9.809414
-28.131227,-34.122543
48.30167,-18.421997
-3.966224,32.6125
-13.388076,-27.928967
35.229534,-23.10706
-40.39562,-9.930317
34.871536,-16.281006
-11.572325,-43.468136
6.4617033,22.809578
27.885283,-27.740503
-48.358334,14.087219
-10.006105,-11.475496
-3.9982138,47.747566
-48.704826,-12.737282
7.329886,-45.399994
-54.171173,-13.120475
25.84609,-23.941826
16.389727,11.959897
31.252924,31.334366
30.27419,-6.8020086
-29.07386,25.07855
-11.992215,-5.1701245
-35.546696,-2.5614703
12.19389,-23.368061
54.93909,20.578932
28.004059,-4.0962825
25.911564,25.793686
21.089056,31.864084
23.338655,-27.309519
50.454346,23.480831
-44.25069,4.5648437
-28.45975,28.034193
-33.885536,37.12685
25.022038,2.7769966
-6.8611984,42.676105
25.806356,-27.245327
22.476059,31.526756
26.14775,5.749065
14.967537,43.420532
-41.67379,20.31245
33.308224,26.69233
8.401554,2.1445549
22.765646,-54.668465
-48.349716,31.06461
0.06476952,15.960505
24.107481,20.166258
24.958303,-47.446125
18.913893,22.18938
-22.94134,-13.418885
-12.170495,-20.851784
9.817176,8.733906
-30.690348,-34.67684
6.1939015,30.313606
19.408892,-51.709427
21.792864,39.679592
-4.478974,-28.07408
-39.75441,-31.211817
-0.2726007,12.73348
21.80282,22.386942
24.123446,-50.7317
-57.353474,-20.09518
-0.36602548,20.910688
-7.82166,21.431639
19.526608,20.250994
-8.6814575,22.678051
49.930607,9.471387
31.500914,34.096558
5.1828504,28.67051
38.143295,-8.562657
18.726362,-3.2959046
42.21701,33.93781
26.299568,-52.25212
16.952707,-49.670906
21.098635,21.116346
-39.88615,-27.817589
-59.757885,-16.790247
3.1778393,7.633829
-39.11585,-28.334385
17.631493,-46.876255
1.4412436,28.628601
15.85985,3.1509116
-39.391224,13.846863
-10.515988,-15.970978
-31.678635,14.129721
-29.998863,-31.0007
-60.0177,4.6417165
51.09624,25.286036
-47.808987,5.578433
12.809971,-46.82151
-34.910973,-32.75397
-10.11859,-38.941063
-50.144855,-8.736481
-21.996029,17.288858
-14.001842,26.90812
-18.361088,21.378681
-58.447704,-17.29073
-58.314445,-17.661928
10.076434,27.918493
-26.0941,7.440894
-60.52996,23.073606
-54.379436,5.2084827
-54.999084,-15.023383
-16.72937,-33.863735
46.740852,-30.206459
6.859019,3.8333917
-40.60622,15.775371
-0.34773597,-23.667648
49.518723,-13.83478
-47.764034,-7.8682456
57.739124,17.942793
-39.200912,20.965229
48.756275,-18.904531
-22.541298,-33.041245
-60.572277,-6.20351
-28.809332,-3.0615797
41.270004,-1.3258197
-25.236624,-37.71315
34.96977,26.958216
-49.846203,-13.209692
4.250218,-13.460681
28.780722,-41.980816
-62.61331,18.661238
38.4766,-13.530216
40.157887,-30.858393
-34.949448,33.058346
26.174324,-22.700796
-8.340726,28.721085
-23.96002,33.372185
19.315702,38.748222
15.095581,-39.338913
-5.7493634,3.7533417
-41.626427,14.665014
-34.71227,14.728078
-20.717192,-24.042776
-18.977367,3.1929986
-18.931894,37.623703
10.395297,-31.121944
20.092072,-15.17425
-37.77278,17.531294
-38.156067,21.154036
-17.517805,-23.015903
-4.9213586,-38.86103
51.61371,14.38098
-14.962841,-26.245872
27.05541,-23.857298
23.105213,16.478508
-37.33913,-25.996202
13.552523,-24.775196
44.445995,2.51379
-20.721106,13.8644705
-37.51902,32.203102
-60.52556,-13.654321
35.36613,-0.33939287
5.963633,37.43526
-46.69002,-19.461327
-21.216272,17.175436
46.180702,-32.031124
-17.233614,-39.431095
49.783314,-16.34828
-45.36094,-6.34727
-26.597315,5.642027
-49.62454,-23.244957
-38.658092,-14.1658945
48.61633,-24.887419
44.589153,-12.762946
56.578835,-1.0380148
-66.50372,-1.9567343
-8.654131,7.2791286
4.0045614,34.905663
3.450739,11.273408
10.972194,-25.073792
-24.89456,33.056026
-28.541908,-4.9872704
-12.997414,-24.820183
-36.587505,-36.20892
-34.590137,-14.347226
-32.896217,-23.94451
-21.835663,26.100836
22.31818,-15.761471
-48.992733,-15.186265
-0.8003553,46.294186
-49.13953,31.67042
-47.997356,-22.162807
-8.014169,-8.518702
-8.080375,-9.053031
-24.350952,-31.12616
51.81647,10.60672
44.274277,23.828178
-29.819384,3.8174174
-50.889187,-24.822361
9.107199,-5.094489
15.3213825,25.738375
29.160618,16.61579
2.0678053,31.15195
16.683569,-7.858904
-47.93266,31.771868
10.00088,-10.112956
-29.936575,-33.387287
-4.2096605,-24.20945
-0.03460458,-2.3682396
-24.73361,-11.819472
-2.8027806,-2.4445977
-14.36164,-43.049088
15.977281,20.502638
19.48872,-36.28295
52.037457,7.8945837
-53.93511,-23.980822
59.64532,13.617659
55.46586,5.7037764
-9.325701,19.716127
-29.13657,-15.346433
1.7764798,-1.5747497
-33.120632,8.863897
54.425064,-22.181324
0.07538337,-0.24043709
-28.503815,-37.90175
-32.45099,-25.794897
-11.113066,23.324942
-21.397617,-30.035217
3.007447,-0.6621001
-38.784885,-28.694796
25.418783,-49.973804
2.5030186,-3.684323
-2.6788852,49.012096
-4.1492114,51.355614
-10.03171,22.751057
1.631813,44.105034
-39.256596,-4.118174
-43.692066,2.264778
26.195925,-42.53661
-65.016075,17.560205
-68.089386,0.54005426
-56.282406,-2.2211003
-43.69965,25.230156
-18.272993,26.811314
-65.82276,3.0482912
-32.412323,-28.680758
-59.338364,-7.4274535
43.258537,-17.296494
0.40609148,-42.493786
-47.550316,-1.2668542
36.058434,-17.960754
-38.186985,13.47776
-0.4101559,-47.08229
-46.136814,16.170015
-35.373135,-29.7728
-34.881588,-13.270815
-38.771954,-14.458693
-20.648968,35.02201
-41.483498,24.476225
-12.055081,-6.645831
-7.622976,49.346916
-43.07214,-20.77332
14.061231,-9.604573
-37.78061,35.56738
-8.802619,-42.708263
-16.200794,-19.087843
-59.50137,0.70872587
-63.188557,-1.7871287
7.932972,23.621977
-43.262375,-6.3502746
-68.09458,8.607631
-32.697506,37.458694
-29.008713,6.321326
-59.802162,23.015375
-23.900839,36.60966
-25.098703,30.990652
-7.5393414,-29.42052
-7.379269,-32.665585
35.02465,-17.411467
-60.469643,0.5139315
-1.5268694,6.549387
-66.283615,11.710766
23.8327,-42.272484
30.071796,-35.624416
21.92694,26.50208
-36.454144,-36.32334
-41.668385,3.9366274
-50.16202,10.296098
25.011883,25.702723
-53.059013,-2.057186
-43.552994,-4.0914407
48.55461,-9.983984
-61.841248,21.598206
-50.922688,-5.5821843
-67.32546,11.960822
-4.0157146,6.1069403
-64.72743,12.4771185
-4.9675417,4.708555
-39.55829,35.317352
7.5530505,-32.619335
-34.845474,-4.7134776
-65.16009,6.3307643
-24.465076,-25.101917
-61.660583,-6.021983
16.952326,12.991197
-44.03828,-5.28845
-41.371964,14.155532
-31.32726,-15.207141
58.26479,-0.8652097
-54.850708,9.463591
-65.62939,-1.3865659
-24.12011,-3.619655
-66.79375,11.602611
-48.497643,-23.404907
-0.16051579,42.813667
-44.421253,-13.799271
-56.66936,14.421028
-42.68105,-4.6404443
-34.34182,21.048277
-1.2266668,-38.998325
-34.77716,-0.37532496
-49.355186,-14.174183
11.810471,22.05757
52.60246,22.06403
-29.20377,25.704254
55.557907,14.207254
-19.505493,-7.713894
10.283137,-29.101862
-59.470737,-14.808855
-60.762238,12.586466
-21.367865,-1.8357319
34.517128,-6.3491077
58.76641,-19.549435
-64.398186,8.394648
-58.925983,21.333551
-37.047775,-14.906483
-46.439613,18.309622
-49.275578,-21.890413
-61.664814,1.5760863
32.839767,-30.109169
-53.975082,-9.963701
9.418025,-0.1514698
-23.760117,11.39418
-12.470714,-30.292591
-36.262455,20.646595
-25.770922,-28.051783
-27.779528,-3.10514
-65.76234,1.2929822
6.095381,-46.25687
-34.47826,40.28468
25.881107,-19.514603
-25.638779,11.3851385
-31.743002,-18.35102
10.443185,-22.662018
-0.8577362,4.3467026
37.511242,-12.05733
-37.61271,13.477111
19.125885,39.663567
20.812723,-29.50906
-56.891018,17.809298
37.66723,-18.892414
-54.98322,-12.261081
-54.5304,17.7842
-28.582594,-30.28379
40.76286,27.340834
-67.40143,-0.29596177
-55.03504,17.953224
-35.415367,17.711817
-55.534164,13.775251
-35.162197,31.015413
-67.29519,7.38138
-63.80641,12.204544
0.31454903,-42.46392
26.22352,-19.372442
-65.58496,0.055462044
-63.38418,20.224716
-28.412222,-13.045838
2.3269682,2.602188
18.098806,-24.140884
-10.388069,-6.5321846
-15.096787,5.003882
-67.76489,-1.5971835
0.16285557,3.462103
-7.485073,14.157614
-34.416294,-5.587967
-48.51403,30.359262
-66.249,1.5135403
-35.345043,-1.2082822
-63.957172,1.7655175
-25.084822,19.536592
-49.173717,-1.965029
44.656143,-13.333319
-65.459656,22.123268
13.982264,20.3658
31.2449,-34.581543
-47.862797,22.335064
-52.75944,-15.602213
-48.377625,17.974657
-21.395706,19.327662
-54.239494,-11.514228
-47.844807,2.0104825
12.579374,-26.443026
-22.31718,-28.66099
-2.6654732,47.466396
-38.024498,15.74821
15.9727335,-18.330688
-3.159293,-38.592335
-15.981961,5.6738744
45.303493,18.205143
-65.29356,-3.3352923
-67.054344,5.0300107
-63.69424,17.289429
50.459908,22.375542
33.930336,-30.755621
30.873365,-31.615232
-42.632366,-24.787352
-22.289959,-22.742199
-63.110577,9.205664
-40.615143,1.593344
-58.96235,4.417408
-9.251136,-21.243216
-28.503784,38.35894
-0.76278496,36.147217
8.719072,22.564861
-37.70169,15.332502
-21.798649,32.394314
-58.018024,-7.759416
-59.72045,-0.1083281
-36.74748,-15.508472
-43.01301,20.806648
-13.88672,-35.601734
-46.064316,11.939654
15.967045,6.365484
-67.454384,3.7720668
-36.45206,-4.320295
-40.839874,-6.698916
-7.346676,42.32141
-6.7877393,-32.28711
-56.524548,-12.563968
-63.386753,16.390724
-15.782604,-30.622528
-37.867836,18.841974
-31.455053,1.4415402
-2.4129152,-38.51314
-13.934679,-10.289023
-38.933838,-29.240969
-27.250591,-37.00761
19.022488,21.617851
15.8125925,-7.1345687
13.425896,25.672436
-56.625454,-18.962498
50.836052,26.65691
-11.378294,-9.754093
27.85933,-24.765322
-42.101425,-31.01645
-30.420464,-34.952118
28.763348,19.455845
-5.7461486,-16.63867
4.536756,-2.550854
-14.931523,-10.266168
-20.685438,-36.18862
-51.16,-25.531132
12.095884,24.816668
-3.6728523,9.106782
-23.717432,31.923977
9.18238,20.393957
5.1144347,-10.024302
-14.062568,9.985215
-34.05423,17.883308
-60.384068,-9.483948
-59.552513,-6.628865
-57.932976,10.991864
-44.589085,23.012793
-43.932236,14.181362
21.516376,11.012125
-36.704594,-28.085876
-58.697445,4.7929115
-11.058531,-0.112598784
-14.993028,40.127445
14.296635,-13.289587
-26.655949,38.080196
-17.051327,-11.511592
-46.02333,24.682915
-38.948883,-31.610807
-61.346367,2.7376108
-55.194744,-8.349049
18.772142,27.65938
33.739124,-0.86755323
-41.33524,-24.867641
4.6491985,-20.812113
-28.635632,32.421505
-49.692127,-5.9612203
22.92132,-41.125427
2.1785178,19.198448
-24.749832,-33.55877
3.8929715,-33.661156
-67.484604,4.2843776
-42.628914,-23.739096
-27.494944,-17.87366
26.499245,33.497444
-58.724503,-12.116997
-23.133032,37.083424
48.042564,-20.361233
12.178187,-16.49873
-68.67429,0.3775984
-40.65452,-10.759021
40.638226,-16.993803
-60.242847,-10.528538
-67.81082,2.7149088
-37.221775,-24.659716
9.465496,33.803837
-30.42272,35.863792
18.132277,1.4349871
-60.808224,25.232246
-12.817089,9.477711
-41.374172,4.131452
-21.09205,-24.603521
46.0363,-28.477509
-24.84236,-35.194775
-45.300087,0.08813284
-7.7680798,-30.274422
-41.335724,-5.519205
-59.995678,-9.17825
-40.288185,-36.52931
-48.98672,-13.151999
-57.554604,29.548883
25.990154,33.583122
-18.569927,40.5699
-51.91278,16.699785
-14.488934,-13.179177
-24.256117,36.973385
-40.27893,-28.612461
42.8489,-16.298271
-27.742657,37.85261
-47.734543,18.46386
-35.65747,0.5780154
-48.91058,21.04926
-26.31311,-33.379715
-62.41488,17.683907
-46.5928,24.952097
-36.595516,-3.7529063
41.275406,-3.1174245
-36.70064,5.368813
-0.49087346,6.4154453
-53.3478,14.312834
-25.588617,-20.54524
1.0096661,36.3892
-58.90455,-14.247134
-61.61096,-2.3836486
9.390493,4.5460143
-33.521446,-23.136303
-63.054066,-2.3671153
33.16251,33.390266
24.8999,24.675772
26.157446,-5.1517406
-52.72814,12.296512
-54.695255,-7.7614064
41.9777,-25.367233
-8.220703,-31.841352
-14.632144,-11.64676
32.706787,28.073141
-45.494335,15.111465
-19.08268,-7.0384436
-55.411846,-10.528223
-38.92404,32.094208
-62.98405,20.590216
-4.8323655,-15.077715
3.7519593,18.622375
-33.083595,19.526846
-4.1194053,8.099553
-19.09162,-5.215396
-59.468044,-14.336289
-22.587435,-34.24509
-54.711216,16.39537
-22.898357,-2.3563445
-12.868571,-10.646544
45.844574,-18.22864
-19.375023,-27.12523
-9.508048,4.4526973
-11.672167,10.682762
-56.65562,-16.199404
-27.962278,36.463818
-24.858713,10.055509
27.377216,-43.27581
-47.664284,20.795918
-10.100285,-5.835199
-40.414955,21.057892
-63.72189,-0.8749498
21.238052,13.725248
-66.52954,10.984089
-36.674812,-6.5351396
-31.907234,15.747648
-39.89418,15.241873
-58.95891,11.059868
-39.126987,4.398743
17.752893,-25.633469
-21.579336,-13.5453615
-37.10157,33.180813
0.8233522,-32.334743
-38.301487,-15.128165
-51.008163,-21.556255
-19.151112,-14.525528
-40.863026,-35.74204
-46.191307,-4.3976097
24.887173,-45.655632
31.760574,-7.5067782
-10.833668,-31.485525
-0.12223481,7.3904433
31.447515,-9.393888
-65.90695,16.544306
38.576923,3.8913128
26.927673,-38.90623
17.486734,-23.177626
-23.448175,-27.658087
-65.251175,1.8562464
7.579523,18.822338
-48.45838,-24.417248
6.70795,27.201063
31.112862,-7.9531083
29.150652,17.65535
-5.756682,-16.868652
-8.802052,25.414217
-10.605391,47.694534
28.947285,-38.10456
10.672238,12.691531
-12.742941,-21.356485
-0.7021034,51.391247
19.970194,41.600197
-2.8755763,51.88428
1.3404794,51.606426
36.659966,10.63966
-27.870337,-14.280083
17.259113,43.089027
-3.3450134,-3.0433257
20.819996,34.03284
16.063017,-30.450727
-52.704082,-8.234376
-25.283897,29.800407
-6.1885815,0.1857407
0.18704237,-4.3023705
23.696276,43.79354
-28.372913,-38.951214
-58.463383,-21.457129
40.074497,-4.08059
46.139782,14.567129
19.40766,-11.748564
-10.506678,2.0601687
7.5019264,-41.962914
-51.847015,-23.781689
43.677475,-1.9065214
-5.7776203,19.256187
4.5536237,-4.5008793
62.41831,-16.84542
7.4021206,6.2715497
20.408487,33.46411
-52.910378,0.9452215
-1.6998467,52.815727
3.4750774,-4.058628
-4.493982,-25.674269
20.567522,-26.449408
-27.302076,-25.695055
5.510241,-9.824813
-3.804036,22.668419
-0.51114255,51.767654
-30.402853,15.199675
-50.441376,-4.8051276
39.48193,27.622309
-17.84764,13.78325
19.053339,-36.87081
-38.77562,-30.300571
21.913355,27.42192
-35.759743,16.514778
-10.165632,-32.914574
-3.924093,-11.718383
-13.679701,-29.71913
-29.044104,-23.478992
-24.2602,10.86679
-45.788677,22.964878
-30.509062,-19.194805
-49.61631,-20.807838
41.800232,0.38262346
-47.149338,29.157768
-38.84687,36.35887
-34.767178,37.437866
-58.98901,-1.5572895
-66.82151,5.5384035
15.461204,38.260735
-64.68952,11.946106
-34.12907,26.95779
-38.200558,-15.702215
36.85339,-19.642078
21.597332,-28.038544
35.08184,-31.198097
5.9573607,-34.36571
-61.3674,17.35184
-66.65761,2.2205625
15.761368,-15.984313
-43.71012,-21.262094
-68.51553,-2.537075
42.721085,0.38003725
18.207682,-43.248028
-65.30381,16.930162
-54.525734,-20.145916
-41.127533,19.317451
-33.040928,-20.027565
17.363995,2.5760815
42.674736,-24.211077
48.71103,5.151734
-22.87052,-22.254236
-64.23713,1.4186763
59.174282,-18.516558
-34.85547,35.892414
-61.074516,13.676553
-36.596115,-28.016409
-16.748484,-21.979162
22.138906,-16.774303
-28.110556,-22.638655
35.5523,-30.960321
-21.530666,30.315485
28.342974,-42.370724
-37.77564,14.81743
-48.244476,12.125256
-29.582487,-26.52919
-65.696884,-3.5985262
30.604725,35.032516
4.9404345,-44.975227
20.634357,10.557591
-4.4969,40.863163
25.545921,-9.636762
14.610957,-32.937614
-53.24753,12.922691
-26.785597,-6.138325
28.379902,33.286404
-34.5141,-16.994314
-1.993734,20.257275
0.95717657,-47.1588
-42.672607,24.839703
19.226357,-46.115612
-47.1378,-18.549416
52.018658,11.96783
-45.88918,-9.819494
-23.208935,33.114285
23.985197,23.714615
-27.289253,-3.345778
-37.31676,19.867777
-40.40851,33.965336
-41.044285,-25.279057
-61.373844,-10.25464
42.597115,-28.733852
-36.264336,15.457373
7.417033,-22.688667
36.10755,-40.06721
-43.696167,-12.4749
34.084633,-41.36384
21.480835,-12.974656
31.64368,-11.339542
26.298105,23.39425
30.584545,37.675484
-15.494884,21.456635
12.043715,33.79322
